id,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
11642,37,Private,468713,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
11645,27,Private,110622,5th-6th,Never-married,Sales,Own-child,Asian-Pac-Islander,Female,0,0,20,Vietnam,<=50K
11647,23,Private,181557,HS-grad,Never-married,Other-service,Own-child,Black,Male,0,0,25,United-States,<=50K
11649,37,Self-emp-not-inc,192251,10th,Married-civ-spouse,Other-service,Wife,White,Female,2635,0,40,United-States,<=50K
11650,35,Private,146091,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
11651,49,Private,200949,10th,Never-married,Other-service,Unmarried,White,Female,0,0,38,Peru,<=50K
11652,51,Local-gov,201560,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
11653,71,Federal-gov,149386,HS-grad,Widowed,Exec-managerial,Not-in-family,White,Male,0,0,9,United-States,<=50K
11655,63,Private,38352,HS-grad,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
11656,41,State-gov,180272,Masters,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,<=50K
11657,24,State-gov,275421,Some-college,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
11658,41,Local-gov,173051,Some-college,Divorced,Other-service,Unmarried,White,Female,0,0,45,United-States,<=50K
11659,33,Local-gov,167474,Assoc-acdm,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
11660,42,Local-gov,267138,Some-college,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
11661,23,Private,135138,Bachelors,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
11662,49,Private,218357,Assoc-voc,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,38,United-States,<=50K
11663,28,Self-emp-not-inc,107236,12th,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
11664,31,Private,138416,5th-6th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,56,Mexico,<=50K
11665,28,Private,154863,Bachelors,Never-married,Adm-clerical,Own-child,Black,Male,0,0,35,United-States,<=50K
11666,37,Private,194004,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,25,United-States,<=50K
11667,19,Private,339123,Some-college,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
11668,51,Local-gov,548361,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,26,United-States,<=50K
11669,25,Private,101812,Assoc-voc,Married-civ-spouse,Sales,Husband,White,Male,0,0,41,United-States,<=50K
11670,49,Self-emp-inc,127111,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
11671,47,Private,171807,HS-grad,Divorced,Sales,Unmarried,White,Female,0,0,45,United-States,<=50K
11672,48,Local-gov,40666,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
11673,41,Local-gov,340682,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
11674,32,Private,175052,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
11675,46,Private,154405,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,0,0,40,United-States,<=50K
11676,17,Private,108402,10th,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
11677,34,Private,346275,11th,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,43,United-States,<=50K
11678,44,Private,42476,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,0,0,30,United-States,<=50K
11679,23,Private,161708,Assoc-acdm,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
11680,35,Private,70447,Some-college,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,4650,0,20,United-States,<=50K
11681,30,Private,189759,Bachelors,Never-married,Transport-moving,Not-in-family,White,Male,4865,0,40,United-States,<=50K
11682,34,Private,250724,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,Jamaica,<=50K
11684,39,Private,154641,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
11685,28,Private,38309,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,2407,0,40,United-States,<=50K
11687,34,Private,56150,11th,Never-married,Transport-moving,Unmarried,White,Male,0,0,40,United-States,<=50K
11688,21,Private,260254,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
11689,53,Private,108083,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,45,United-States,<=50K
11691,32,Private,174215,Some-college,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
11692,39,State-gov,114366,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,35,United-States,<=50K
11693,39,Private,158962,Some-college,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
11694,29,Private,179498,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Germany,<=50K
11695,29,Private,31935,HS-grad,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
11696,39,Private,216552,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
11697,45,Private,255348,Some-college,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
11698,36,Private,176050,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
11699,43,Local-gov,337469,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,594,0,20,Mexico,<=50K
11700,31,Private,159737,HS-grad,Never-married,Sales,Unmarried,Black,Female,0,0,58,United-States,<=50K
11704,19,Private,265576,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,50,United-States,<=50K
11705,43,Private,347653,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,>50K
11706,32,Private,62374,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
11707,43,Self-emp-not-inc,170230,Bachelors,Never-married,Sales,Not-in-family,White,Female,0,0,60,United-States,<=50K
11708,34,Private,203051,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,27,United-States,<=50K
11709,66,Self-emp-inc,115880,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
11711,46,Self-emp-inc,181413,Assoc-acdm,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
11712,23,Private,185554,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
11717,30,Self-emp-not-inc,131584,Assoc-voc,Never-married,Craft-repair,Own-child,White,Male,0,0,60,United-States,<=50K
11722,28,Private,70240,HS-grad,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
11724,37,Private,341672,Bachelors,Separated,Tech-support,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
11725,22,Local-gov,289982,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,35,United-States,<=50K
11726,54,Private,76344,Bachelors,Never-married,Other-service,Not-in-family,White,Female,0,0,50,United-States,<=50K
11727,21,Private,200973,Some-college,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,<=50K
11728,36,Private,111377,10th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
11729,62,Self-emp-not-inc,136684,HS-grad,Widowed,Adm-clerical,Other-relative,White,Female,0,0,30,United-States,<=50K
11731,47,Self-emp-not-inc,166894,Some-college,Divorced,Prof-specialty,Unmarried,Black,Female,0,0,40,United-States,<=50K
11733,28,Private,155621,5th-6th,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Columbia,<=50K
11734,46,Private,102597,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
11735,22,Private,60331,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
11736,37,Private,75024,HS-grad,Divorced,Sales,Unmarried,White,Female,0,0,25,Canada,<=50K
11737,69,Private,174474,10th,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,28,Peru,<=50K
11740,20,Private,691830,HS-grad,Never-married,Sales,Own-child,Black,Female,0,0,35,United-States,<=50K
11741,22,Private,189203,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,50,United-States,<=50K
11742,48,Private,115784,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,United-States,<=50K
11744,39,Private,52978,Some-college,Divorced,Other-service,Not-in-family,White,Female,0,1721,55,United-States,<=50K
11745,23,Private,315065,10th,Never-married,Other-service,Unmarried,White,Male,0,0,60,Mexico,<=50K
11746,25,Local-gov,167835,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,38,United-States,>50K
11747,22,Private,63105,HS-grad,Never-married,Prof-specialty,Own-child,Black,Male,0,0,40,United-States,<=50K
11748,23,Private,520775,12th,Never-married,Priv-house-serv,Own-child,White,Male,0,0,30,United-States,<=50K
11750,25,Private,145434,Some-college,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,25,United-States,<=50K
11751,58,Private,56392,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
11752,33,Private,162312,HS-grad,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Male,0,0,45,Japan,<=50K
11753,28,Private,204074,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,48,United-States,<=50K
11754,19,Private,99246,11th,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,25,United-States,<=50K
11755,44,Private,102085,Some-college,Divorced,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
11756,68,Private,168794,Preschool,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,<=50K
11758,24,Private,233419,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
11759,44,Self-emp-not-inc,57233,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
11761,31,Private,442429,HS-grad,Separated,Craft-repair,Unmarried,White,Female,0,0,40,Mexico,<=50K
11762,29,Private,369114,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
11763,65,Private,261334,9th,Widowed,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
11764,55,Private,160303,HS-grad,Widowed,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
11765,49,Private,50474,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
11766,27,Private,321577,HS-grad,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,United-States,<=50K
11767,41,Private,29591,HS-grad,Divorced,Sales,Not-in-family,White,Male,0,0,30,United-States,<=50K
11769,22,Self-emp-not-inc,269474,HS-grad,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
11770,66,Private,33619,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,4,United-States,<=50K
11771,38,Private,149347,Some-college,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
11773,40,Local-gov,370502,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
11775,30,Private,167558,HS-grad,Never-married,Sales,Unmarried,White,Female,0,0,35,Mexico,<=50K
11776,35,Private,292185,Bachelors,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
11778,33,Local-gov,70164,Bachelors,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,60,United-States,<=50K
11780,33,Self-emp-not-inc,175502,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,<=50K
11782,27,Private,177351,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K
11783,22,Private,212114,Bachelors,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,15,United-States,<=50K
11784,26,Private,288959,HS-grad,Married-civ-spouse,Sales,Husband,Black,Male,0,0,36,United-States,<=50K
11785,64,Private,231619,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,0,0,21,United-States,<=50K
11786,48,Private,146919,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,<=50K
11787,23,Private,388811,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
11788,35,Self-emp-not-inc,98360,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
11789,65,Self-emp-not-inc,31740,Some-college,Widowed,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,<=50K
11790,53,Private,223660,HS-grad,Widowed,Machine-op-inspct,Not-in-family,White,Male,6849,0,40,United-States,<=50K
11791,18,Private,333611,5th-6th,Never-married,Other-service,Other-relative,White,Male,0,0,54,Mexico,<=50K
11793,28,Private,76129,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,Guatemala,<=50K
11795,59,Private,182062,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,5013,0,40,United-States,<=50K
11797,31,Private,43953,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,35,United-States,<=50K
11798,25,Local-gov,84224,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
11799,81,Private,100675,1st-4th,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,15,Poland,<=50K
11800,47,Private,155509,HS-grad,Separated,Other-service,Other-relative,Black,Female,0,0,35,United-States,<=50K
11801,39,Private,29814,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
11802,37,Private,241805,Some-college,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,30,United-States,<=50K
11804,37,Private,240810,Assoc-acdm,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
11807,23,Private,233626,Bachelors,Never-married,Sales,Not-in-family,White,Male,0,0,25,United-States,<=50K
11808,19,Private,607799,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,60,United-States,<=50K
11810,36,Private,127809,HS-grad,Separated,Other-service,Unmarried,Black,Female,0,0,30,United-States,<=50K
11812,48,Private,177211,11th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
11813,39,Self-emp-not-inc,231180,HS-grad,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
11814,29,Private,253856,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,20,United-States,<=50K
11815,39,Private,177075,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
11816,26,Private,152855,HS-grad,Never-married,Exec-managerial,Own-child,Other,Female,0,0,40,Mexico,<=50K
11817,37,Private,191137,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,Male,0,0,25,United-States,<=50K
11819,27,Private,169815,Bachelors,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
11820,28,Private,221215,10th,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,Mexico,<=50K
11821,35,Private,270059,Some-college,Divorced,Sales,Unmarried,White,Female,0,0,30,United-States,<=50K
11822,17,Private,345403,10th,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,<=50K
11823,18,Private,194897,HS-grad,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
11824,33,Private,388741,Some-college,Never-married,Adm-clerical,Unmarried,Other,Female,0,0,38,United-States,<=50K
11825,33,Private,355856,Assoc-acdm,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,60,United-States,<=50K
11826,51,Private,122109,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
11827,49,Private,75673,HS-grad,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
11828,49,Self-emp-inc,141058,Some-college,Divorced,Exec-managerial,Not-in-family,White,Male,0,2339,50,United-States,<=50K
11830,64,Private,221343,1st-4th,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,12,United-States,<=50K
11831,49,Federal-gov,203505,HS-grad,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
11832,23,Private,125106,Bachelors,Never-married,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
11833,34,Private,139890,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
11835,47,Self-emp-not-inc,28035,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,86,United-States,<=50K
11836,30,Private,43953,HS-grad,Never-married,Adm-clerical,Other-relative,White,Female,0,1974,40,United-States,<=50K
11838,23,Local-gov,55890,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
11839,47,Self-emp-not-inc,255934,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,80,United-States,<=50K
11840,61,Private,168654,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Canada,<=50K
11841,47,Self-emp-not-inc,39986,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
11843,20,Private,206681,12th,Never-married,Sales,Not-in-family,White,Female,0,0,55,United-States,<=50K
11846,56,Private,146326,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
11847,32,Private,187901,Assoc-voc,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,23,United-States,<=50K
11850,71,Private,187493,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
11851,19,Private,212468,Some-college,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,<=50K
11852,20,Private,84726,Some-college,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
11853,42,Private,137907,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,<=50K
